id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL0001288,CLI0002730,PROD007,18765192.0,18729176.0,5765226.0,520255.0,2024-06-29,2027-06-14,22,24.0,B
OBL0001289,CLI0003086,PROD015,17342223.0,15290467.0,15098187.0,254841.0,2024-10-25,2029-09-29,19,0.0,B
OBL0001290,CLI0004056,PROD005,37176487.0,33091162.0,5408678.0,551519.0,2024-07-03,2029-06-07,0,50.0,A
OBL0001291,CLI0003714,PROD011,43869562.0,38121271.0,9003543.0,1588386.0,2024-09-08,2026-08-29,10,18.0,B
OBL0001292,CLI0008924,PROD005,39812186.0,38506878.0,7052070.0,641781.0,2024-01-17,2028-12-21,0,49.0,A
OBL0001293,CLI0009533,PROD008,30061169.0,27782294.0,212263.0,2315191.0,2024-02-17,2025-02-11,0,11.0,A
OBL0001294,CLI0001818,PROD013,20587340.0,17835884.0,17155137.0,1486324.0,2024-06-06,2025-06-01,11,0.0,B
OBL0001295,CLI0007093,PROD002,41799595.0,40379912.0,29279419.0,672999.0,2024-01-31,2029-01-04,18,16.0,B
OBL0001296,CLI0001134,PROD002,24747382.0,23124307.0,21224966.0,385405.0,2024-01-02,2028-12-06,0,4.0,A
OBL0001297,CLI0000046,PROD012,41948842.0,39138269.0,3112913.0,1630761.0,2024-08-20,2026-08-10,161,,E
OBL0001298,CLI0001503,PROD010,1835384.0,1597504.0,1140798.0,44375.0,2024-02-03,2027-01-18,18,10.0,B
OBL0001299,CLI0003678,PROD008,38152395.0,34619664.0,30424476.0,2884972.0,2024-03-15,2025-03-10,55,1.0,C
OBL0001300,CLI0005815,PROD001,26894012.0,24144932.0,7735728.0,503019.0,2024-05-21,2028-04-30,0,32.0,A
OBL0001301,CLI0007959,PROD001,21285498.0,20445286.0,5518638.0,425943.0,2024-03-29,2028-03-08,0,35.0,A
OBL0001302,CLI0001268,PROD011,16820708.0,15029410.0,12663702.0,626225.0,2024-09-10,2026-08-31,13,3.0,B
OBL0001303,CLI0008941,PROD005,6445528.0,5985982.0,4109425.0,99766.0,2024-05-01,2029-04-05,0,18.0,A
OBL0001304,CLI0003582,PROD011,27672761.0,27513304.0,19363827.0,1146388.0,2024-06-02,2026-05-23,2,7.0,B
OBL0001305,CLI0001893,PROD012,1684378.0,1629271.0,389106.0,67886.0,2024-10-29,2026-10-19,0,18.0,A
OBL0001306,CLI0005275,PROD007,26820250.0,24608038.0,6044360.0,683557.0,2024-11-21,2027-11-06,37,27.0,C
OBL0001307,CLI0008089,PROD008,10067019.0,8930322.0,2327502.0,744194.0,2024-12-14,2025-12-09,37,8.0,C
OBL0001308,CLI0007811,PROD004,45597661.0,41443506.0,3865691.0,1151208.0,2024-09-15,2027-08-31,0,32.0,A
OBL0001309,CLI0003104,PROD007,35387552.0,33140784.0,16818112.0,920577.0,2024-02-02,2027-01-17,107,,E
OBL0001310,CLI0007187,PROD015,24552112.0,21290395.0,2973581.0,354840.0,2024-02-21,2029-01-25,0,51.0,A
OBL0001311,CLI0004513,PROD008,19174109.0,17632761.0,3378077.0,1469397.0,2024-08-17,2025-08-12,0,9.0,A
OBL0001312,CLI0002065,PROD004,19904130.0,18635391.0,5406092.0,517650.0,2024-10-22,2027-10-07,0,25.0,A
OBL0001313,CLI0004204,PROD002,20500744.0,18799043.0,16955750.0,313317.0,2024-10-28,2029-10-02,0,,A
OBL0001314,CLI0009504,PROD013,45768714.0,45450242.0,18193780.0,3787520.0,2024-09-25,2025-09-20,34,7.0,C
OBL0001315,CLI0004646,PROD004,27664012.0,26940023.0,400247.0,748334.0,2024-09-17,2027-09-02,54,35.0,
OBL0001316,CLI0001133,PROD005,17363857.0,16017322.0,10229215.0,266955.0,2024-02-26,2029-01-30,88,21.0,D
OBL0001317,CLI0002052,PROD015,47540390.0,41095323.0,22463563.0,684922.0,2024-11-15,2029-10-20,0,27.0,A
OBL0001318,CLI0003172,PROD004,25292711.0,22819835.0,1031068.0,633884.0,2024-05-25,2027-05-10,0,34.0,A
OBL0001319,CLI0000204,PROD014,6683194.0,6435664.0,5827722.0,268153.0,2024-12-17,2026-12-07,0,2.0,
OBL0001320,CLI0004542,PROD006,43287443.0,37315106.0,9661318.0,777398.0,2024-06-16,2028-05-26,64,35.0,D
OBL0001321,CLI0002126,PROD005,33988961.0,32507523.0,27218590.0,541792.0,2024-02-02,2029-01-06,9,9.0,B
OBL0001322,CLI0001385,PROD015,39199246.0,35016013.0,21794752.0,583600.0,2024-05-14,2029-04-18,85,22.0,D
OBL0001323,CLI0006690,PROD003,22736468.0,20365760.0,142882.0,565716.0,2024-11-28,2027-11-13,52,,C
OBL0001324,CLI0002960,PROD014,26605781.0,25795257.0,491508.0,1074802.0,2024-03-07,2026-02-25,0,23.0,A
OBL0001325,CLI0004226,PROD013,12050226.0,11728361.0,10226600.0,977363.0,2024-06-12,2025-06-07,0,1.0,A
OBL0001326,CLI0002479,PROD002,45897461.0,43611340.0,29756964.0,726856.0,2024-01-30,2029-01-03,0,19.0,A
OBL0001327,CLI0001677,PROD004,43555454.0,39440968.0,34257317.0,1095582.0,2024-01-30,2027-01-14,0,4.0,A
OBL0001328,CLI0004995,PROD009,1672983.0,1463626.0,1131230.0,40656.0,2024-09-06,2027-08-22,0,8.0,A
OBL0001329,CLI0008074,PROD015,26296671.0,25845851.0,9710614.0,430764.0,2024-09-24,2029-08-29,0,37.0,
OBL0001330,CLI0004876,PROD009,25499745.0,23553346.0,8391347.0,654260.0,2024-08-10,2027-07-26,12,23.0,B
OBL0001331,CLI0003006,PROD001,27891285.0,25920595.0,11951697.0,540012.0,2024-01-16,2027-12-26,0,25.0,A
OBL0001332,CLI0001893,PROD010,39511558.0,38958670.0,26872891.0,1082185.0,2024-01-17,2027-01-01,0,11.0,A
OBL0001333,CLI0005415,PROD004,49085362.0,45755970.0,39433961.0,1270999.0,2024-09-05,2027-08-21,0,4.0,A
OBL0001334,CLI0002466,PROD007,34330806.0,33224529.0,13021163.0,922904.0,2024-05-13,2027-04-28,0,21.0,A
OBL0001335,CLI0001228,PROD006,35216560.0,32539116.0,31418892.0,677898.0,2024-02-19,2028-01-29,23,1.0,B
OBL0001336,CLI0006376,PROD002,21815085.0,20705379.0,3352852.0,345090.0,2024-02-07,2029-01-11,0,50.0,A
OBL0001337,CLI0002672,PROD004,42241376.0,37564706.0,19073289.0,1043464.0,2024-10-30,2027-10-15,0,17.0,A
OBL0001338,CLI0008242,PROD012,21196214.0,19745016.0,7097872.0,822709.0,2024-09-02,2026-08-23,0,15.0,A
OBL0001339,CLI0003100,PROD002,17237309.0,16877240.0,10738693.0,281287.0,2024-10-06,2029-09-10,3,21.0,B
OBL0001340,CLI0004580,PROD008,40709003.0,37847661.0,16376654.0,3153972.0,2024-02-14,2025-02-08,0,6.0,A
OBL0001341,CLI0005734,PROD008,37096686.0,32365199.0,30243967.0,2697100.0,2024-08-16,2025-08-11,32,,C
OBL0001342,CLI0001958,PROD009,48161182.0,42604656.0,33081965.0,1183463.0,2024-08-22,2027-08-07,0,8.0,A
OBL0001343,CLI0002997,PROD015,5780961.0,4935772.0,4886176.0,82263.0,2024-03-07,2029-02-09,0,0.0,A
OBL0001344,CLI0001794,PROD006,26947172.0,23026222.0,7719552.0,479713.0,2024-06-05,2028-05-15,0,31.0,A
OBL0001345,CLI0004718,PROD004,24024643.0,23703616.0,777963.0,658434.0,2024-11-01,2027-10-17,0,34.0,A
OBL0001346,CLI0004797,PROD008,46067492.0,40904814.0,5088578.0,3408734.0,2024-01-07,2025-01-01,0,10.0,A
OBL0001347,CLI0003760,PROD005,26169418.0,23676763.0,4012494.0,394613.0,2024-06-15,2029-05-20,0,49.0,A
OBL0001348,CLI0002594,PROD009,14538845.0,13863940.0,904269.0,385109.0,2024-08-13,2027-07-29,226,33.0,E
OBL0001349,CLI0008110,PROD004,13158976.0,12919030.0,10273006.0,358862.0,2024-11-30,2027-11-15,52,7.0,C
OBL0001350,CLI0007506,PROD008,39847023.0,35761527.0,35267916.0,2980127.0,2024-03-16,2025-03-11,0,0.0,A
OBL0001351,CLI0009358,PROD012,16014139.0,14892951.0,12690509.0,620540.0,2024-06-05,2026-05-26,0,3.0,A
OBL0001352,CLI0004857,PROD012,32888108.0,32005218.0,22744980.0,1333551.0,2024-12-10,2026-11-30,55,6.0,C
OBL0001353,CLI0009862,PROD009,27733589.0,25709043.0,5776226.0,714140.0,2024-05-11,2027-04-26,0,27.0,A
OBL0001354,CLI0002697,PROD001,45005630.0,39759965.0,18792276.0,828333.0,2024-12-10,2028-11-19,0,25.0,A
OBL0001355,CLI0005786,PROD002,1064058.0,953391.0,788550.0,15890.0,2024-04-05,2029-03-10,3,10.0,
OBL0001356,CLI0005232,PROD014,23378074.0,21945610.0,10778120.0,914400.0,2024-10-30,2026-10-20,57,12.0,C
OBL0001357,CLI0006463,PROD008,37084026.0,34786336.0,25373045.0,2898861.0,2024-12-19,2025-12-14,31,3.0,C
OBL0001358,CLI0001678,PROD006,30622264.0,27546522.0,16513810.0,573886.0,2024-12-13,2028-11-22,0,19.0,A
OBL0001359,CLI0000696,PROD004,36443795.0,35741427.0,10445265.0,992817.0,2024-04-23,2027-04-08,0,25.0,A
OBL0001360,CLI0009973,PROD013,28672816.0,25868096.0,19600176.0,2155675.0,2024-09-01,2025-08-27,0,2.0,A
OBL0001361,CLI0000215,PROD009,31481545.0,31345946.0,19020736.0,870721.0,2024-04-18,2027-04-03,0,14.0,A
OBL0001362,CLI0004377,PROD011,23577799.0,22962118.0,1603518.0,956755.0,2024-08-18,2026-08-08,8,22.0,B
OBL0001363,CLI0005043,PROD005,13597978.0,13327313.0,276354.0,222122.0,2024-07-11,2029-06-15,25,58.0,B
OBL0001364,CLI0003976,PROD010,49667875.0,46928127.0,15046160.0,1303559.0,2024-10-10,2027-09-25,11,24.0,B
OBL0001365,CLI0009070,PROD015,36345509.0,34985679.0,14927885.0,583095.0,2024-02-04,2029-01-08,254,34.0,E
OBL0001366,CLI0005563,PROD003,37067186.0,31823089.0,11891028.0,883975.0,2024-06-19,2027-06-04,206,22.0,E
OBL0001367,CLI0001994,PROD012,42436928.0,41218652.0,4787346.0,1717444.0,2024-05-04,2026-04-24,2,21.0,B
OBL0001368,CLI0007403,PROD009,28171168.0,27013474.0,18814737.0,750374.0,2024-04-18,2027-04-03,0,,A
OBL0001369,CLI0003476,PROD007,1299365.0,1152545.0,391778.0,32015.0,2024-07-18,2027-07-03,0,23.0,A
OBL0001370,CLI0001823,PROD005,1364301.0,1267832.0,270180.0,21131.0,2024-01-17,2028-12-21,19,47.0,B
OBL0001371,CLI0006334,PROD010,22900720.0,21375628.0,1546644.0,593767.0,2024-05-30,2027-05-15,0,33.0,A
OBL0001372,CLI0004443,PROD006,8392594.0,8385682.0,5920520.0,174702.0,2024-07-28,2028-07-07,3,,B
OBL0001373,CLI0007209,PROD008,34956407.0,33393604.0,29991260.0,2782800.0,2024-08-01,2025-07-27,0,1.0,A
OBL0001374,CLI0005308,PROD006,20361036.0,19157709.0,15175876.0,399119.0,2024-02-28,2028-02-07,0,9.0,A
OBL0001375,CLI0003650,PROD012,22026892.0,20031684.0,2911346.0,834654.0,2024-12-29,2026-12-19,129,20.0,E
OBL0001376,CLI0006773,PROD001,4131653.0,4108925.0,663723.0,85603.0,2024-09-05,2028-08-15,0,40.0,
OBL0001377,CLI0002766,PROD010,12325335.0,11525669.0,10082281.0,320157.0,2024-11-23,2027-11-08,0,4.0,
OBL0001378,CLI0002807,PROD010,36685117.0,35134920.0,18352482.0,975970.0,2024-01-25,2027-01-09,26,,B
OBL0001379,CLI0000151,PROD001,10501569.0,9019511.0,1094726.0,187906.0,2024-07-06,2028-06-15,23,42.0,B
OBL0001380,CLI0001359,PROD015,32161533.0,28148201.0,18556012.0,469137.0,2024-08-22,2029-07-27,16,20.0,
OBL0001381,CLI0000217,PROD009,43637926.0,40553199.0,10333834.0,1126478.0,2024-11-14,2027-10-30,89,26.0,D
OBL0001382,CLI0006108,PROD004,6618479.0,6560560.0,5364706.0,182238.0,2024-05-20,2027-05-05,0,6.0,A
OBL0001383,CLI0003956,PROD003,36472014.0,33910880.0,6890062.0,941969.0,2024-11-26,2027-11-11,0,28.0,A
OBL0001384,CLI0006574,PROD002,49066045.0,45195659.0,9180385.0,753261.0,2024-08-22,2029-07-27,0,47.0,A
OBL0001385,CLI0002375,PROD009,27803412.0,23864410.0,6400200.0,662900.0,2024-10-09,2027-09-24,58,26.0,C
OBL0001386,CLI0000673,PROD012,40031238.0,37826190.0,32413195.0,1576091.0,2024-08-23,2026-08-13,13,3.0,B
OBL0001387,CLI0005650,PROD009,23664217.0,21848073.0,7730329.0,606891.0,2024-09-20,2027-09-05,0,23.0,A
OBL0001388,CLI0007534,PROD011,47090459.0,45171821.0,10506943.0,1882159.0,2024-02-19,2026-02-08,0,18.0,A
OBL0001389,CLI0001741,PROD004,11175604.0,9732009.0,1551094.0,270334.0,2024-11-21,2027-11-06,0,30.0,A
OBL0001390,CLI0000561,PROD012,6363541.0,6356520.0,809726.0,264855.0,2024-12-30,2026-12-20,56,20.0,C
OBL0001391,CLI0002795,PROD011,49079373.0,44423836.0,18315253.0,1850993.0,2024-10-26,2026-10-16,0,14.0,A
OBL0001392,CLI0002019,PROD013,8633128.0,7440394.0,1395238.0,620033.0,2024-06-26,2025-06-21,0,,A
OBL0001393,CLI0004963,PROD015,21473477.0,19870359.0,1651584.0,331173.0,2024-03-03,2029-02-05,0,55.0,A
OBL0001394,CLI0009950,PROD004,37894277.0,33054310.0,1773242.0,918175.0,2024-02-03,2027-01-18,23,,B
OBL0001395,CLI0008750,PROD015,12241546.0,11310291.0,3644677.0,188505.0,2024-09-06,2029-08-11,64,40.0,D
OBL0001396,CLI0004455,PROD007,16601134.0,15205710.0,5988287.0,422381.0,2024-12-21,2027-12-06,0,21.0,A
OBL0001397,CLI0009598,PROD011,5097605.0,4388303.0,801486.0,182846.0,2024-04-13,2026-04-03,41,19.0,C
OBL0001398,CLI0004204,PROD005,25672024.0,22630615.0,14428693.0,377177.0,2024-12-12,2029-11-16,0,21.0,A
OBL0001399,CLI0008893,PROD014,32124882.0,27399936.0,21670467.0,1141664.0,2024-04-18,2026-04-08,0,5.0,A
OBL0001400,CLI0004105,PROD003,44172880.0,37573462.0,24169560.0,1043707.0,2024-12-20,2027-12-05,0,12.0,A
OBL0001401,CLI0000617,PROD011,21918963.0,20530045.0,4065768.0,855419.0,2024-11-14,2026-11-04,26,19.0,B
OBL0001402,CLI0001579,PROD002,35400685.0,31991585.0,23200606.0,533193.0,2024-04-19,2029-03-24,0,16.0,
OBL0001403,CLI0003415,PROD005,41868972.0,36090746.0,33542541.0,601512.0,2024-04-20,2029-03-25,14,4.0,B
OBL0001404,CLI0007636,PROD013,41205545.0,38559630.0,4385397.0,3213302.0,2024-06-03,2025-05-29,0,10.0,A
OBL0001405,CLI0003106,PROD003,16086342.0,15038874.0,4993514.0,417746.0,2024-04-09,2027-03-25,0,24.0,A
OBL0001406,CLI0004224,PROD005,28095372.0,26870305.0,18354597.0,447838.0,2024-07-07,2029-06-11,0,19.0,A
OBL0001407,CLI0000016,PROD012,3645858.0,3115632.0,308271.0,129818.0,2024-09-05,2026-08-26,0,21.0,A
OBL0001408,CLI0001226,PROD013,18516144.0,15920013.0,2045902.0,1326668.0,2024-09-15,2025-09-10,0,10.0,A
OBL0001409,CLI0004089,PROD015,31912116.0,30939966.0,18834784.0,515666.0,2024-01-22,2028-12-26,0,23.0,A
OBL0001410,CLI0006624,PROD014,10447630.0,10040293.0,1786098.0,418346.0,2024-02-11,2026-01-31,49,19.0,C
OBL0001411,CLI0003372,PROD009,44650235.0,40051397.0,176181.0,1112539.0,2024-10-30,2027-10-15,0,35.0,A
OBL0001412,CLI0007314,PROD005,9040192.0,7893946.0,1766710.0,131566.0,2024-02-07,2029-01-11,4,46.0,B
OBL0001413,CLI0002931,PROD007,520260.0,456308.0,179324.0,12675.0,2024-09-07,2027-08-23,0,21.0,A
OBL0001414,CLI0000191,PROD009,10957224.0,9321794.0,3574820.0,258939.0,2024-01-11,2026-12-26,0,,A
OBL0001415,CLI0007739,PROD006,34951241.0,33655288.0,1716950.0,701152.0,2024-10-28,2028-10-07,0,45.0,A
OBL0001416,CLI0007817,PROD013,16975004.0,16174508.0,13474017.0,1347876.0,2024-01-26,2025-01-20,14,2.0,B
OBL0001417,CLI0004284,PROD008,40763652.0,39395574.0,4424101.0,3282964.0,2024-09-15,2025-09-10,0,10.0,A
OBL0001418,CLI0002093,PROD012,17783123.0,15648049.0,11555829.0,652002.0,2024-11-15,2026-11-05,0,6.0,A
OBL0001419,CLI0008113,PROD010,25719898.0,24616919.0,6427906.0,683803.0,2024-04-18,2027-04-03,0,26.0,A
OBL0001420,CLI0004392,PROD015,13670256.0,12755864.0,11853655.0,212598.0,2024-05-28,2029-05-02,0,4.0,A
OBL0001421,CLI0000110,PROD002,33681655.0,29341135.0,5992773.0,489019.0,2024-08-07,2029-07-12,0,47.0,A
OBL0001422,CLI0005272,PROD014,24728797.0,22377000.0,1691584.0,932375.0,2024-06-28,2026-06-18,9,22.0,B
OBL0001423,CLI0005708,PROD010,44543696.0,43828910.0,25180017.0,1217470.0,2024-03-20,2027-03-05,0,15.0,A
OBL0001424,CLI0002237,PROD004,46135083.0,41993756.0,32194496.0,1166493.0,2024-11-13,2027-10-29,0,8.0,A
OBL0001425,CLI0005963,PROD002,37480567.0,37270509.0,36210440.0,621175.0,2024-03-18,2029-02-20,54,1.0,C
OBL0001426,CLI0005756,PROD009,19552681.0,18562224.0,9238821.0,515617.0,2024-10-31,2027-10-16,0,18.0,A
OBL0001427,CLI0009225,PROD013,6068270.0,5723489.0,1616348.0,476957.0,2024-05-25,2025-05-20,21,8.0,B
OBL0001428,CLI0007107,PROD013,1000185.0,996339.0,944130.0,83028.0,2024-03-01,2025-02-24,61,0.0,
OBL0001429,CLI0008232,PROD008,36960407.0,32472700.0,19298401.0,2706058.0,2024-09-21,2025-09-16,0,4.0,A
OBL0001430,CLI0008625,PROD012,16684477.0,14915350.0,67141.0,621473.0,2024-08-16,2026-08-06,0,23.0,A
OBL0001431,CLI0009646,PROD008,35642696.0,33706880.0,27786547.0,2808907.0,2024-07-14,2025-07-09,0,2.0,A
OBL0001432,CLI0006009,PROD011,32657614.0,32588951.0,17246601.0,1357873.0,2024-11-02,2026-10-23,0,11.0,A
OBL0001433,CLI0007137,PROD002,20954071.0,19388249.0,15467495.0,323137.0,2024-08-28,2029-08-02,0,12.0,A
OBL0001434,CLI0000238,PROD001,27344034.0,26841100.0,6048493.0,559190.0,2024-09-04,2028-08-14,0,37.0,A
OBL0001435,CLI0008962,PROD006,29092346.0,25837915.0,13006531.0,538290.0,2024-08-26,2028-08-05,0,23.0,A
OBL0001436,CLI0004863,PROD012,47051928.0,41712258.0,7402294.0,1738011.0,2024-01-01,2025-12-21,0,19.0,A
OBL0001437,CLI0008020,PROD007,30240449.0,27949488.0,1858124.0,776375.0,2024-02-03,2027-01-18,0,33.0,A
OBL0001438,CLI0002050,PROD015,48392715.0,47186972.0,45550864.0,786450.0,2024-05-25,2029-04-29,0,2.0,A
OBL0001439,CLI0000049,PROD010,18207592.0,15753501.0,6520122.0,437597.0,2024-05-01,2027-04-16,0,21.0,A
OBL0001440,CLI0003220,PROD011,3416814.0,3267864.0,1964278.0,136161.0,2024-05-01,2026-04-21,0,9.0,A
OBL0001441,CLI0000457,PROD002,33230852.0,31416913.0,8308629.0,523615.0,2024-04-01,2029-03-06,74,44.0,D
OBL0001442,CLI0000460,PROD011,26381232.0,25427702.0,8112665.0,1059488.0,2024-09-28,2026-09-18,0,16.0,A
OBL0001443,CLI0005722,PROD001,20330967.0,18445899.0,11582985.0,384290.0,2024-04-02,2028-03-12,0,17.0,A
OBL0001444,CLI0004748,PROD004,22687958.0,20182337.0,5104848.0,560620.0,2024-01-10,2026-12-25,127,26.0,E
OBL0001445,CLI0009404,PROD004,44287003.0,41554636.0,32867533.0,1154295.0,2024-04-12,2027-03-28,14,7.0,B
OBL0001446,CLI0009237,PROD010,46486819.0,45153314.0,41260593.0,1254259.0,2024-05-20,2027-05-05,325,3.0,E
OBL0001447,CLI0000450,PROD006,38030143.0,35205254.0,35060887.0,733443.0,2024-04-21,2028-03-31,44,0.0,C
OBL0001448,CLI0007376,PROD010,29240102.0,27742347.0,5508557.0,770621.0,2024-11-30,2027-11-15,0,28.0,
OBL0001449,CLI0007158,PROD011,10691361.0,10241819.0,360420.0,426742.0,2024-12-13,2026-12-03,0,23.0,A
OBL0001450,CLI0003297,PROD010,16939548.0,16363017.0,15811093.0,454528.0,2024-10-28,2027-10-13,255,1.0,E
OBL0001451,CLI0005048,PROD011,16273915.0,16019158.0,1191836.0,667465.0,2024-05-24,2026-05-14,0,22.0,A
OBL0001452,CLI0007976,PROD002,34027764.0,31009166.0,1229331.0,516819.0,2024-07-07,2029-06-11,57,57.0,C
OBL0001453,CLI0004720,PROD005,2124411.0,2001568.0,1119625.0,33359.0,2024-08-21,2029-07-26,0,26.0,A
OBL0001454,CLI0007404,PROD004,18190410.0,17853360.0,11825151.0,495927.0,2024-06-22,2027-06-07,33,,C
OBL0001455,CLI0009355,PROD001,23799013.0,21420890.0,14013401.0,446269.0,2024-12-30,2028-12-09,0,16.0,A
OBL0001456,CLI0003935,PROD008,34296171.0,31093553.0,25911183.0,2591129.0,2024-03-30,2025-03-25,5,2.0,B
OBL0001457,CLI0001524,PROD001,16878144.0,16171005.0,536815.0,336896.0,2024-12-21,2028-11-30,0,46.0,A
OBL0001458,CLI0003528,PROD009,17357315.0,16836884.0,11477281.0,467691.0,2024-07-10,2027-06-25,0,11.0,A
OBL0001459,CLI0008747,PROD003,12546460.0,11703928.0,4714427.0,325109.0,2024-01-24,2027-01-08,0,21.0,A
OBL0001460,CLI0000961,PROD006,42877597.0,42047226.0,27222399.0,875984.0,2024-11-15,2028-10-25,135,16.0,E
OBL0001461,CLI0003112,PROD012,21886981.0,21218772.0,1361951.0,884116.0,2024-08-09,2026-07-30,5,,B
OBL0001462,CLI0006518,PROD010,11451115.0,11369966.0,7958802.0,315832.0,2024-06-05,2027-05-21,219,10.0,E
OBL0001463,CLI0001647,PROD009,4000591.0,3612335.0,1324424.0,100343.0,2024-09-25,2027-09-10,1,22.0,B
OBL0001464,CLI0001351,PROD012,6089010.0,5605162.0,301430.0,233548.0,2024-02-13,2026-02-02,0,22.0,A
OBL0001465,CLI0005285,PROD014,39548997.0,34553119.0,13758727.0,1439713.0,2024-11-06,2026-10-27,65,14.0,D
OBL0001466,CLI0001896,PROD011,16250942.0,14430823.0,1865479.0,601284.0,2024-10-31,2026-10-21,0,20.0,A
OBL0001467,CLI0003977,PROD015,4873770.0,4411823.0,1711927.0,73530.0,2024-03-21,2029-02-23,24,36.0,B
OBL0001468,CLI0000126,PROD007,10223704.0,9942274.0,9697823.0,276174.0,2024-06-16,2027-06-01,0,0.0,A
OBL0001469,CLI0002711,PROD012,26014659.0,25887731.0,14479472.0,1078655.0,2024-04-08,2026-03-29,0,10.0,A
OBL0001470,CLI0001147,PROD013,18997961.0,16262539.0,828037.0,1355212.0,2024-05-21,2025-05-16,3,11.0,B
OBL0001471,CLI0009665,PROD001,12975944.0,11320842.0,975249.0,235851.0,2024-03-24,2028-03-03,0,43.0,A
OBL0001472,CLI0006758,PROD008,32779636.0,30022992.0,12550263.0,2501916.0,2024-06-11,2025-06-06,17,6.0,B
OBL0001473,CLI0001396,PROD013,19846720.0,18157520.0,15515651.0,1513127.0,2024-12-27,2025-12-22,78,1.0,D
OBL0001474,CLI0004237,PROD007,34678690.0,29747873.0,17076521.0,826330.0,2024-07-03,2027-06-18,0,15.0,A
OBL0001475,CLI0001798,PROD005,6293704.0,5832052.0,4813494.0,97201.0,2024-05-22,2029-04-26,0,10.0,A
OBL0001476,CLI0002905,PROD005,10048681.0,9835858.0,973520.0,163931.0,2024-10-20,2029-09-24,329,,E
OBL0001477,CLI0008688,PROD011,41473536.0,35256141.0,14380936.0,1469006.0,2024-03-27,2026-03-17,17,14.0,B
OBL0001478,CLI0009704,PROD009,22328045.0,19265405.0,3609084.0,535150.0,2024-03-13,2027-02-26,26,29.0,B
OBL0001479,CLI0001329,PROD007,41693558.0,37152193.0,4647122.0,1032005.0,2024-05-23,2027-05-08,21,31.0,B
OBL0001480,CLI0003329,PROD007,30698229.0,27172808.0,13883007.0,754800.0,2024-04-05,2027-03-21,0,,A
OBL0001481,CLI0005005,PROD006,10231322.0,9448913.0,1899695.0,196852.0,2024-03-05,2028-02-13,0,38.0,A
OBL0001482,CLI0005515,PROD009,6902150.0,6644554.0,76413.0,184571.0,2024-09-24,2027-09-09,47,35.0,C
OBL0001483,CLI0005460,PROD008,35844636.0,32521000.0,5807660.0,2710083.0,2024-12-17,2025-12-12,9,9.0,B
OBL0001484,CLI0004975,PROD002,3134287.0,2936973.0,1424959.0,48950.0,2024-04-21,2029-03-26,0,,A
OBL0001485,CLI0001501,PROD006,4667420.0,4342016.0,1872655.0,90459.0,2024-11-16,2028-10-26,35,27.0,C
OBL0001486,CLI0006840,PROD009,20130280.0,19471495.0,11564315.0,540875.0,2024-03-14,2027-02-27,59,,
OBL0001487,CLI0006815,PROD003,49506725.0,45024882.0,7683769.0,1250691.0,2024-07-21,2027-07-06,14,29.0,B
OBL0001488,CLI0005687,PROD001,40021562.0,34736999.0,24539611.0,723687.0,2024-02-26,2028-02-05,0,14.0,
OBL0001489,CLI0009460,PROD004,11453638.0,9897008.0,794227.0,274917.0,2024-05-22,2027-05-07,16,33.0,B
OBL0001490,CLI0007132,PROD013,28898340.0,27762972.0,16368473.0,2313581.0,2024-12-07,2025-12-02,29,4.0,B
OBL0001491,CLI0003441,PROD014,4958551.0,4481479.0,1385909.0,186728.0,2024-04-20,2026-04-10,210,16.0,E
OBL0001492,CLI0005573,PROD003,3650356.0,3604654.0,3077409.0,100129.0,2024-01-15,2026-12-30,0,5.0,A
OBL0001493,CLI0005561,PROD009,7341504.0,6428884.0,734916.0,178580.0,2024-04-26,2027-04-11,0,31.0,A
OBL0001494,CLI0003387,PROD005,22856733.0,22147930.0,10532531.0,369132.0,2024-09-18,2029-08-23,25,,B
OBL0001495,CLI0007948,PROD015,32574452.0,28234579.0,5360280.0,470576.0,2024-04-10,2029-03-15,0,48.0,A
OBL0001496,CLI0002327,PROD014,19897157.0,17221024.0,938784.0,717543.0,2024-09-24,2026-09-14,0,22.0,A
OBL0001497,CLI0001857,PROD003,12735789.0,11605334.0,9611284.0,322370.0,2024-10-24,2027-10-09,0,6.0,A
OBL0001498,CLI0004665,PROD009,12211032.0,11444854.0,9092984.0,317913.0,2024-04-01,2027-03-17,46,7.0,C
OBL0001499,CLI0003612,PROD015,30815069.0,29793732.0,25003289.0,496562.0,2024-10-08,2029-09-12,0,9.0,A
OBL0001500,CLI0004712,PROD013,20978112.0,19409902.0,16003822.0,1617492.0,2024-06-16,2025-06-11,53,2.0,C
OBL0001501,CLI0003757,PROD009,47041467.0,42046626.0,24460465.0,1167962.0,2024-04-25,2027-04-10,0,15.0,A
OBL0001502,CLI0008339,PROD006,4855281.0,4431508.0,717314.0,92323.0,2024-07-15,2028-06-24,0,40.0,A
OBL0001503,CLI0001610,PROD013,15261958.0,15040158.0,8672026.0,1253346.0,2024-11-23,2025-11-18,-7,5.0,A
OBL0001504,CLI0003762,PROD003,23133776.0,21302390.0,6511605.0,591733.0,2024-12-07,2027-11-22,79,24.0,D
